show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,popularity_score
s1044,Movie,Show Title 1044,Director 44,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",United States,"January 8, 1998",1998,TV-MA,117 min,"Comedy, Documentary",A generic description of the show content.,81.3
s1045,Movie,Show Title 1045,Director 45,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United States,"January 2, 2001",1999,PG-13,128 min,"Drama, Romance, Thriller",A generic description of the show content.,96.3
s1046,Movie,Show Title 1046,Director 46,"Actor 0, Actor 1, Actor 2, Actor 3",United States,"January 3, 2000",2000,PG-13,83 min,Action,A generic description of the show content.,89.5
s1047,Movie,Show Title 1047,Director 47,"Actor 0, Actor 1, Actor 2, Actor 3",Japan,"January 24, 2018",2016,TV-14,99 min,Thriller,A generic description of the show content.,86.2
s1048,Movie,Show Title 1048,Director 48,"Actor 0, Actor 1, Actor 2",United Kingdom,"January 5, 2018",2018,PG-13,180 min,"Romance, Drama, Action",A generic description of the show content.,100.0
s1049,Movie,Show Title 1049,Director 49,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United States,"January 18, 2002",2000,TV-14,81 min,"Sci-Fi, Thriller",A generic description of the show content.,100.0
s1050,TV Show,Show Title 1050,Director 50,"Actor 0, Actor 1, Actor 2",India,"January 17, 2005",2004,TV-MA,7 Season,Action,A generic description of the show content.,80.7
s1051,TV Show,Show Title 1051,Director 51,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",India,"January 20, 1993",1993,R,4 Season,"Comedy, Romance",A generic description of the show content.,83.5
s1052,Movie,Show Title 1052,Director 52,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United Kingdom,"January 21, 2016",2015,TV-MA,128 min,Drama,A generic description of the show content.,100.0
s1053,Movie,Show Title 1053,Director 53,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",United States,"January 6, 2015",2013,PG-13,157 min,"Drama, Comedy",A generic description of the show content.,100.0
s1054,Movie,Show Title 1054,Director 54,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",India,"January 9, 2009",2009,TV-PG,104 min,"Comedy, Romance, Drama",A generic description of the show content.,93.0
s1055,Movie,Show Title 1055,Director 55,"Actor 0, Actor 1, Actor 2",India,"January 10, 2020",2020,TV-14,85 min,Action,A generic description of the show content.,100.0
s1056,TV Show,Show Title 1056,Director 56,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",South Korea,"January 5, 2024",2022,PG-13,4 Season,"Sci-Fi, Thriller",A generic description of the show content.,100.0
s1057,Movie,Show Title 1057,Director 57,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",Japan,"January 16, 2024",2022,PG-13,92 min,"Sci-Fi, Comedy, Drama",A generic description of the show content.,100.0
s1058,Movie,Show Title 1058,Director 58,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United States,"January 26, 2021",2019,TV-MA,90 min,"Drama, Romance, Comedy",A generic description of the show content.,100.0
s1059,TV Show,Show Title 1059,Director 59,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United States,"January 15, 2022",2022,TV-14,9 Season,"Documentary, Romance, Sci-Fi",A generic description of the show content.,100.0
s1060,Movie,Show Title 1060,Director 60,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United Kingdom,"January 7, 2019",2017,TV-PG,85 min,"Sci-Fi, Romance, Thriller",A generic description of the show content.,100.0
s1061,Movie,Show Title 1061,Director 61,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",United States,"January 18, 2021",2021,R,92 min,Comedy,A generic description of the show content.,85.0
s1062,Movie,Show Title 1062,Director 62,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United States,"January 12, 2008",2008,PG-13,100 min,Action,A generic description of the show content.,100.0
s1063,Movie,Show Title 1063,Director 63,"Actor 0, Actor 1, Actor 2, Actor 3",United Kingdom,"January 4, 2008",2006,R,140 min,"Sci-Fi, Thriller",A generic description of the show content.,69.6
s1064,Movie,Show Title 1064,Director 64,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",Japan,"January 17, 2017",2015,TV-14,132 min,"Romance, Comedy, Thriller",A generic description of the show content.,100.0
s1065,Movie,Show Title 1065,Director 65,"Actor 0, Actor 1",United Kingdom,"January 24, 2022",2022,TV-PG,137 min,"Romance, Drama",A generic description of the show content.,100.0
s1066,Movie,Show Title 1066,Director 66,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",Japan,"January 28, 2008",2008,TV-MA,128 min,Documentary,A generic description of the show content.,85.1
s1067,Movie,Show Title 1067,Director 67,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",India,"January 27, 1996",1995,PG-13,124 min,"Thriller, Romance",A generic description of the show content.,94.1
s1068,Movie,Show Title 1068,Director 68,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United Kingdom,"January 3, 2016",2015,TV-14,178 min,"Comedy, Thriller",A generic description of the show content.,100.0
s1069,TV Show,Show Title 1069,Director 69,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",India,"January 5, 2021",2020,TV-MA,2 Season,"Thriller, Drama",A generic description of the show content.,100.0
s1070,Movie,Show Title 1070,Director 70,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",United States,"January 16, 1992",1992,PG-13,156 min,"Drama, Action",A generic description of the show content.,78.5
s1071,Movie,Show Title 1071,Director 71,"Actor 0, Actor 1, Actor 2",United States,"January 5, 2017",2017,TV-14,114 min,"Romance, Comedy",A generic description of the show content.,100.0
s1072,Movie,Show Title 1072,Director 72,"Actor 0, Actor 1, Actor 2, Actor 3",United States,"January 27, 2018",2018,PG-13,133 min,"Comedy, Romance, Action",A generic description of the show content.,100.0
s1073,TV Show,Show Title 1073,Director 73,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",India,"January 16, 2010",2009,TV-PG,3 Season,Action,A generic description of the show content.,91.7
s1074,Movie,Show Title 1074,Director 74,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",United States,"January 26, 2019",2017,TV-MA,125 min,"Documentary, Thriller, Drama",A generic description of the show content.,100.0
s1075,Movie,Show Title 1075,Director 75,"Actor 0, Actor 1",United Kingdom,"January 5, 2000",1999,TV-MA,121 min,"Sci-Fi, Romance, Action",A generic description of the show content.,72.6
s1076,Movie,Show Title 1076,Director 76,"Actor 0, Actor 1, Actor 2, Actor 3",United States,"January 21, 2017",2016,TV-PG,113 min,"Romance, Drama, Thriller",A generic description of the show content.,91.4
s1077,Movie,Show Title 1077,Director 77,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",United States,"January 7, 2003",2002,TV-MA,133 min,"Documentary, Comedy, Sci-Fi",A generic description of the show content.,84.7
s1078,TV Show,Show Title 1078,Director 78,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",South Korea,"January 17, 1990",1990,R,6 Season,"Drama, Action",A generic description of the show content.,87.0
s1079,Movie,Show Title 1079,Director 79,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",India,"January 17, 2017",2016,PG-13,125 min,"Sci-Fi, Documentary",A generic description of the show content.,100.0
s1080,TV Show,Show Title 1080,Director 80,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",India,"January 13, 2014",2013,R,3 Season,"Documentary, Comedy, Sci-Fi",A generic description of the show content.,100.0
s1081,Movie,Show Title 1081,Director 81,"Actor 0, Actor 1",United Kingdom,"January 20, 1997",1996,PG-13,91 min,Drama,A generic description of the show content.,69.5
s1082,Movie,Show Title 1082,Director 82,"Actor 0, Actor 1",United Kingdom,"January 22, 2025",2024,R,92 min,"Thriller, Documentary, Romance",A generic description of the show content.,100.0
s1083,Movie,Show Title 1083,Director 83,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United Kingdom,"January 4, 2015",2014,R,94 min,Sci-Fi,A generic description of the show content.,100.0
s1084,Movie,Show Title 1084,Director 84,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",Japan,"January 10, 2016",2015,TV-14,80 min,"Sci-Fi, Comedy",A generic description of the show content.,100.0
s1085,Movie,Show Title 1085,Director 85,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",South Korea,"January 2, 2016",2016,PG-13,166 min,Drama,A generic description of the show content.,100.0
s1086,Movie,Show Title 1086,Director 86,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",United States,"January 8, 2025",2023,R,174 min,"Action, Sci-Fi, Comedy",A generic description of the show content.,100.0
s1087,Movie,Show Title 1087,Director 87,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",United Kingdom,"January 24, 1993",1993,R,153 min,"Comedy, Romance",A generic description of the show content.,77.9
s1088,TV Show,Show Title 1088,Director 88,"Actor 0, Actor 1, Actor 2, Actor 3",India,"January 17, 2017",2017,TV-PG,4 Season,Romance,A generic description of the show content.,100.0
s1089,TV Show,Show Title 1089,Director 89,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",Japan,"January 3, 2006",2006,PG-13,9 Season,Action,A generic description of the show content.,92.0
s1090,Movie,Show Title 1090,Director 90,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",United Kingdom,"January 1, 2001",1999,TV-MA,83 min,"Romance, Documentary, Drama",A generic description of the show content.,88.8
s1091,TV Show,Show Title 1091,Director 91,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United Kingdom,"January 10, 2012",2012,TV-PG,3 Season,Romance,A generic description of the show content.,97.6
s1092,TV Show,Show Title 1092,Director 92,"Actor 0, Actor 1, Actor 2, Actor 3",United Kingdom,"January 21, 2014",2014,TV-PG,5 Season,"Drama, Action, Sci-Fi",A generic description of the show content.,100.0
s1093,TV Show,Show Title 1093,Director 93,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",United States,"January 6, 1997",1997,PG-13,2 Season,Action,A generic description of the show content.,83.0
s1094,Movie,Show Title 1094,Director 94,"Actor 0, Actor 1",United States,"January 14, 2003",2003,R,130 min,Thriller,A generic description of the show content.,85.8
s1095,TV Show,Show Title 1095,Director 95,"Actor 0, Actor 1, Actor 2, Actor 3",United States,"January 6, 2017",2016,PG-13,7 Season,"Romance, Thriller",A generic description of the show content.,100.0
s1096,TV Show,Show Title 1096,Director 96,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",United Kingdom,"January 1, 1992",1992,TV-PG,2 Season,"Action, Thriller",A generic description of the show content.,83.8
s1097,TV Show,Show Title 1097,Director 97,"Actor 0, Actor 1",South Korea,"January 17, 2004",2002,TV-MA,10 Season,Documentary,A generic description of the show content.,57.0
s1098,Movie,Show Title 1098,Director 98,"Actor 0, Actor 1, Actor 2",United States,"January 24, 2005",2003,TV-MA,83 min,"Comedy, Sci-Fi",A generic description of the show content.,89.7
s1099,Movie,Show Title 1099,Director 99,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",India,"January 24, 1996",1995,R,124 min,"Documentary, Romance, Action",A generic description of the show content.,89.0
s1100,Movie,Show Title 1100,Director 0,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",United States,"January 13, 2002",2002,TV-PG,112 min,Comedy,A generic description of the show content.,95.0
s1101,TV Show,Show Title 1101,Director 1,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",India,"January 20, 2002",2000,TV-14,4 Season,"Thriller, Sci-Fi, Romance",A generic description of the show content.,57.0
s1102,TV Show,Show Title 1102,Director 2,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United Kingdom,"January 12, 2016",2014,PG-13,7 Season,Documentary,A generic description of the show content.,100.0
s1103,Movie,Show Title 1103,Director 3,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",Japan,"January 12, 2023",2022,PG-13,112 min,"Thriller, Action, Documentary",A generic description of the show content.,100.0
s1104,Movie,Show Title 1104,Director 4,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",Japan,"January 22, 2018",2017,TV-14,103 min,"Comedy, Drama",A generic description of the show content.,100.0
s1105,Movie,Show Title 1105,Director 5,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United States,"January 15, 1992",1990,TV-14,120 min,"Drama, Romance, Action",A generic description of the show content.,59.6
s1106,TV Show,Show Title 1106,Director 6,"Actor 0, Actor 1, Actor 2",India,"January 18, 2015",2014,TV-PG,5 Season,"Comedy, Documentary, Sci-Fi",A generic description of the show content.,100.0
s1107,TV Show,Show Title 1107,Director 7,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",Japan,"January 27, 1995",1994,TV-MA,10 Season,"Thriller, Romance, Sci-Fi",A generic description of the show content.,64.5
s1108,Movie,Show Title 1108,Director 8,"Actor 0, Actor 1, Actor 2",Japan,"January 15, 2021",2021,TV-PG,85 min,"Thriller, Drama",A generic description of the show content.,100.0
s1109,Movie,Show Title 1109,Director 9,"Actor 0, Actor 1",United States,"January 15, 1992",1991,TV-MA,116 min,Romance,A generic description of the show content.,79.6
s1110,TV Show,Show Title 1110,Director 10,"Actor 0, Actor 1",India,"January 3, 2025",2024,PG-13,9 Season,Action,A generic description of the show content.,100.0
s1111,TV Show,Show Title 1111,Director 11,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",India,"January 3, 2011",2009,TV-14,5 Season,"Sci-Fi, Action",A generic description of the show content.,100.0
s1112,Movie,Show Title 1112,Director 12,"Actor 0, Actor 1, Actor 2",United States,"January 27, 2010",2009,TV-PG,169 min,"Thriller, Romance",A generic description of the show content.,98.2
s1113,Movie,Show Title 1113,Director 13,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",United States,"January 8, 1990",1990,PG-13,97 min,Action,A generic description of the show content.,81.0
s1114,Movie,Show Title 1114,Director 14,"Actor 0, Actor 1",South Korea,"January 9, 2013",2013,PG-13,148 min,Romance,A generic description of the show content.,95.0
s1115,Movie,Show Title 1115,Director 15,"Actor 0, Actor 1, Actor 2, Actor 3",United States,"January 5, 2008",2006,R,122 min,"Documentary, Thriller, Action",A generic description of the show content.,95.6
s1116,Movie,Show Title 1116,Director 16,"Actor 0, Actor 1, Actor 2",United States,"January 17, 2001",1999,TV-MA,176 min,"Sci-Fi, Thriller, Romance",A generic description of the show content.,98.5
s1117,Movie,Show Title 1117,Director 17,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",United Kingdom,"January 25, 2008",2007,PG-13,121 min,"Thriller, Comedy, Drama",A generic description of the show content.,96.9
s1118,Movie,Show Title 1118,Director 18,"Actor 0, Actor 1, Actor 2",Japan,"January 16, 2005",2005,TV-MA,164 min,"Romance, Comedy, Drama",A generic description of the show content.,90.5
s1119,Movie,Show Title 1119,Director 19,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United States,"January 27, 2016",2014,TV-PG,104 min,"Drama, Action",A generic description of the show content.,100.0
s1120,Movie,Show Title 1120,Director 20,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",United States,"January 4, 2009",2009,TV-MA,170 min,"Romance, Comedy",A generic description of the show content.,100.0
s1121,TV Show,Show Title 1121,Director 21,"Actor 0, Actor 1, Actor 2",United States,"January 9, 2019",2018,TV-MA,10 Season,"Comedy, Thriller, Sci-Fi",A generic description of the show content.,100.0
s1122,Movie,Show Title 1122,Director 22,"Actor 0, Actor 1, Actor 2",South Korea,"January 8, 1996",1996,R,98 min,"Drama, Romance",A generic description of the show content.,81.4
s1123,Movie,Show Title 1123,Director 23,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",United States,"January 3, 2024",2023,R,137 min,"Action, Drama",A generic description of the show content.,100.0
s1124,Movie,Show Title 1124,Director 24,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",United States,"January 12, 2017",2017,PG-13,145 min,"Drama, Thriller",A generic description of the show content.,100.0
s1125,Movie,Show Title 1125,Director 25,"Actor 0, Actor 1, Actor 2, Actor 3",United Kingdom,"January 20, 2018",2017,TV-PG,104 min,"Comedy, Thriller",A generic description of the show content.,92.0
s1126,Movie,Show Title 1126,Director 26,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",India,"January 4, 1996",1996,PG-13,167 min,Romance,A generic description of the show content.,77.0
s1127,Movie,Show Title 1127,Director 27,"Actor 0, Actor 1, Actor 2",United States,"January 9, 2007",2007,TV-PG,110 min,Documentary,A generic description of the show content.,79.0
s1128,Movie,Show Title 1128,Director 28,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",India,"January 16, 2015",2015,TV-MA,92 min,Romance,A generic description of the show content.,100.0
